,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.47,2.77,4.42,3.64,3.19,1.77,3.76,1.59,1.68,0.5,0.94,0.74,0.53
Expenses,3.09,3.52,4.3,3.44,3.13,1.82,3.59,1.81,1.79,0.73,1.1,0.97,0.82
Operating Profit,-0.62,-0.75,0.12,0.2,0.06,-0.05,0.17,-0.22,-0.11,-0.23,-0.16,-0.23,-0.29
OPM %,-25.1,-27.08,2.71,5.49,1.88,-2.82,4.52,-13.84,-6.55,-46.0,-17.02,-31.08,-54.72
Other Income,0.32,0.21,0.59,0.07,0.03,0.03,0.01,-0.1,0.01,-0.05,0.09,0.03,0.10
Interest,0.15,0.23,0.24,0.07,0.04,0.03,0.01,0.01,-0.0,-0.0,-0.0,0.01,0.01
Depreciation,0.48,0.38,0.36,0.47,0.3,0.23,0.2,0.17,0.16,0.12,0.13,0.13,0.19
Profit before tax,-0.93,-1.15,0.11,-0.27,-0.25,-0.28,-0.03,-0.5,-0.26,-0.4,-0.2,-0.34,-0.39
Tax %,-3.23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,-0.96,-1.14,0.11,-0.28,-0.25,-0.28,-0.03,-0.49,-0.26,-0.4,-0.19,-0.35,-0.37
EPS in Rs,-0.23,-0.28,0.03,-0.07,-0.06,-0.07,-0.01,-0.12,-0.06,-0.1,-0.05,-0.08,-0.09
