,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,184.0,174.0,209.0,244.0,247.0,243.0,278.0,318.0,314.0,451.0,624.0,476.0,424
Expenses,163.0,153.0,183.0,218.0,210.0,210.0,249.0,296.0,296.0,395.0,575.0,452.0,401
Operating Profit,21.0,22.0,26.0,26.0,37.0,33.0,28.0,22.0,18.0,55.0,49.0,24.0,23
OPM %,11.0,12.0,12.0,11.0,15.0,14.0,10.0,7.0,6.0,12.0,8.0,5.0,5
Other Income,3.0,2.0,2.0,3.0,1.0,1.0,7.0,16.0,8.0,7.0,12.0,2.0,7
Interest,6.0,9.0,9.0,9.0,8.0,7.0,6.0,9.0,11.0,9.0,14.0,12.0,12
Depreciation,2.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,9.0,9.0,11.0,11.0,12
Profit before tax,15.0,12.0,16.0,17.0,26.0,23.0,24.0,22.0,6.0,44.0,37.0,3.0,7
Tax %,33.0,41.0,31.0,31.0,36.0,37.0,35.0,25.0,22.0,31.0,29.0,-56.0,
Net Profit,10.0,7.0,11.0,11.0,16.0,14.0,16.0,16.0,5.0,30.0,26.0,4.0,7
EPS in Rs,4.82,3.21,5.06,5.33,7.66,6.73,7.4,7.53,2.29,14.11,12.21,1.93,3.42
