,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,96.0,100.0,125.0,161.0,164.0,176.0,215.0,214.0,228.0,270.0,417.0,371.0,365
Expenses,108.0,85.0,109.0,139.0,149.0,157.0,183.0,189.0,207.0,227.0,355.0,337.0,337
Operating Profit,-11.0,15.0,16.0,22.0,15.0,19.0,32.0,24.0,21.0,44.0,61.0,34.0,28
OPM %,-12.0,15.0,13.0,14.0,9.0,11.0,15.0,11.0,9.0,16.0,15.0,9.0,8
Other Income,47.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,6
Interest,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,7.0,8
Profit before tax,33.0,13.0,14.0,20.0,13.0,19.0,33.0,23.0,20.0,40.0,58.0,32.0,26
Tax %,0.0,1.0,34.0,33.0,39.0,35.0,35.0,27.0,25.0,25.0,26.0,26.0,
Net Profit,33.0,13.0,9.0,14.0,8.0,13.0,21.0,17.0,15.0,30.0,43.0,23.0,20
EPS in Rs,7.58,3.08,2.15,3.14,1.86,2.9,4.66,3.6,3.04,5.57,7.93,4.31,3.64
