,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.56,2.09,1.75,5.46,3.22,6.32,1.54,4.42,1.59,2.01,2.34,8.57,8.53
Expenses,1.37,1.43,1.44,2.83,1.7,3.39,2.21,2.63,1.79,1.97,1.72,3.72,4.03
Operating Profit,0.19,0.66,0.31,2.63,1.52,2.93,-0.67,1.79,-0.2,0.04,0.62,4.85,4.50
OPM %,12.18,31.58,17.71,48.17,47.2,46.36,-43.51,40.5,-12.58,1.99,26.5,56.59,52.75
Other Income,-0.22,-0.06,-0.0,0.83,0.03,0.07,-0.29,0.05,0.03,0.03,0.04,0.09,0.21
Interest,0.04,0.02,0.05,0.07,0.09,0.08,0.09,0.08,0.08,0.09,0.06,0.01,0.04
Depreciation,0.04,0.02,0.02,0.02,0.02,0.02,0.05,0.07,0.09,0.1,0.1,0.05,0.04
Profit before tax,-0.11,0.56,0.24,3.37,1.44,2.9,-1.1,1.69,-0.34,-0.12,0.5,4.88,4.63
Tax %,-0.0,-0.0,-0.0,3.26,34.72,34.83,1.82,18.93,35.29,16.67,22.0,28.28,
Net Profit,-0.11,0.55,0.24,3.26,0.94,1.9,-1.08,1.37,-0.23,-0.09,0.4,3.51,3.30
EPS in Rs,-0.37,1.83,0.8,10.87,3.13,6.33,-3.6,4.57,-0.77,-0.3,1.33,11.7,10.99
