,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,307.0,304.0,335.0,544.0,543.0,450.0,573.0,687.0,632.0,649.0,867.0,721.0,611
Expenses,251.0,263.0,303.0,504.0,464.0,353.0,466.0,532.0,449.0,430.0,605.0,660.0,651
Operating Profit,57.0,41.0,32.0,40.0,79.0,97.0,108.0,155.0,183.0,219.0,262.0,61.0,-40
OPM %,18.0,13.0,10.0,7.0,14.0,22.0,19.0,23.0,29.0,34.0,30.0,8.0,-7
Other Income,-4.0,22.0,23.0,8.0,12.0,-48.0,9.0,-51.0,-315.0,-7.0,-212.0,-12.0,-1
Interest,11.0,9.0,10.0,53.0,49.0,15.0,18.0,18.0,24.0,24.0,38.0,30.0,26
Depreciation,11.0,12.0,16.0,50.0,47.0,27.0,41.0,55.0,88.0,81.0,85.0,92.0,85
Profit before tax,30.0,42.0,29.0,-56.0,-4.0,7.0,58.0,30.0,-243.0,107.0,-73.0,-73.0,-152
Tax %,50.0,35.0,26.0,22.0,-12.0,336.0,52.0,121.0,-11.0,29.0,-62.0,5.0,
Net Profit,15.0,27.0,21.0,-43.0,-5.0,-16.0,28.0,-6.0,-271.0,76.0,-118.0,-69.0,-121
EPS in Rs,0.37,0.78,0.61,-0.99,-0.18,-0.42,0.42,-0.15,-5.76,1.61,-1.88,-1.1,-1.93
