,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2016-12-01,2017-12-01,2018-12-01,2019-12-01,2020-12-01,2021-12-01,2022-12-01,2023-06-01
Equity Capital,2,2,2,2,2,2,2,2,2,2,2,2,2
Reserves,37,41,48,56,69,83,109,119,133,133,159,172,166
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities,19,20,20,30,47,57,37,55,43,45,40,41,39
Total Liabilities,58,63,71,88,118,142,148,177,178,181,201,214,207
Fixed Assets,12,13,13,25,25,23,37,29,26,30,36,34,33
CWIP,0,0,0,0,0,6,0,0,5,0,0,0,3
Investments,0,2,3,0,0,1,1,1,1,1,1,0,0
Other Assets,45,48,55,63,92,112,109,146,147,150,164,179,171
Total Assets,58,63,71,88,118,142,148,177,178,181,201,214,207
