,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,257.0,283.0,425.0,488.0,404.0,692.0,778.0,930.0,883.0,817.0,780.0,923.0,1009
Expenses,224.0,247.0,341.0,387.0,354.0,636.0,754.0,848.0,786.0,729.0,710.0,847.0,914
Operating Profit,33.0,36.0,84.0,101.0,51.0,56.0,23.0,82.0,97.0,88.0,70.0,76.0,95
OPM %,13.0,13.0,20.0,21.0,13.0,8.0,3.0,9.0,11.0,11.0,9.0,8.0,9
Other Income,1.0,1.0,1.0,7.0,8.0,32.0,13.0,7.0,5.0,6.0,-52.0,7.0,6
Interest,6.0,6.0,8.0,5.0,7.0,18.0,22.0,35.0,37.0,30.0,26.0,27.0,32
Depreciation,15.0,16.0,16.0,17.0,17.0,23.0,28.0,28.0,41.0,45.0,43.0,44.0,44
Profit before tax,13.0,15.0,62.0,87.0,36.0,46.0,-14.0,27.0,23.0,19.0,-52.0,12.0,25
Tax %,33.0,35.0,28.0,31.0,28.0,19.0,-7.0,-1.0,31.0,38.0,-2.0,45.0,
Net Profit,9.0,10.0,44.0,60.0,26.0,37.0,-15.0,27.0,16.0,12.0,-53.0,7.0,13
EPS in Rs,5.81,7.5,27.9,34.49,20.74,26.93,-14.74,21.91,15.47,13.32,-23.7,7.62,10.11
