,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,100.0,131.0,152.0,142.0,144.0,139.0,153.0,169.0,162.0,126.0,227.0,248.0,242
Expenses,100.0,121.0,143.0,134.0,135.0,128.0,138.0,155.0,145.0,112.0,200.0,228.0,227
Operating Profit,-1.0,10.0,9.0,8.0,9.0,12.0,15.0,14.0,17.0,13.0,27.0,21.0,15
OPM %,-1.0,7.0,6.0,6.0,6.0,8.0,10.0,8.0,10.0,10.0,12.0,8.0,6
Other Income,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1
Interest,6.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,6
Depreciation,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6
Profit before tax,-9.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,7.0,5.0,18.0,11.0,3
Tax %,32.0,29.0,36.0,35.0,34.0,66.0,34.0,22.0,31.0,15.0,22.0,25.0,
Net Profit,-6.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,5.0,4.0,14.0,8.0,2
EPS in Rs,-27.2,8.8,8.62,6.17,10.13,1.67,8.02,11.66,17.74,14.5,49.29,26.98,7.88
