,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,16,16,16,16,24,24,24,24,24,24,49,54
Reserves,122,153,180,229,322,439,573,706,895,1160,1368,1552,2808
Borrowings,248,214,188,146,115,59,48,31,310,334,466,571,573
Other Liabilities,157,183,241,289,335,395,398,401,414,551,496,531,574
Total Liabilities,543,567,625,679,788,918,1043,1162,1644,2069,2355,2702,4008
Fixed Assets,228,268,252,286,288,318,348,412,851,894,883,865,965
CWIP,41,1,17,8,10,36,52,1,18,33,120,287,333
Investments,5,8,0,0,10,0,98,318,231,411,618,768,1965
Other Assets,268,290,356,385,481,564,544,432,544,732,734,782,746
Total Assets,543,567,625,679,788,918,1043,1162,1644,2069,2355,2702,4008
