,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,341.0,364.0,368.0,387.0,407.0,441.0,458.0,512.0,526.0,447.0,661.0,777.0,850
Expenses,303.0,328.0,331.0,358.0,365.0,410.0,423.0,468.0,484.0,425.0,601.0,688.0,750
Operating Profit,38.0,36.0,37.0,28.0,42.0,31.0,35.0,45.0,42.0,22.0,61.0,89.0,99
OPM %,11.0,10.0,10.0,7.0,10.0,7.0,8.0,9.0,8.0,5.0,9.0,11.0,12
Other Income,3.0,4.0,-10.0,34.0,3.0,9.0,10.0,10.0,9.0,-19.0,14.0,6.0,10
Interest,1.0,1.0,1.0,1.0,2.0,2.0,6.0,11.0,10.0,8.0,6.0,4.0,3
Depreciation,12.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,11.0,11.0,11.0,12.0,13
Profit before tax,28.0,27.0,14.0,48.0,32.0,27.0,28.0,35.0,30.0,-16.0,58.0,79.0,93
Tax %,26.0,28.0,69.0,33.0,29.0,33.0,34.0,31.0,15.0,24.0,23.0,25.0,
Net Profit,21.0,19.0,4.0,32.0,23.0,18.0,19.0,24.0,26.0,-12.0,45.0,59.0,70
EPS in Rs,15.36,14.03,3.11,23.8,16.66,13.32,13.65,17.54,18.84,-8.82,33.11,43.6,51.28
