,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.88,3.34,1.94,1.45,0.98,1.29,0.07,0.01,0.00,0.00,0.00,0.00,0.0
Expenses,8.06,4.3,2.37,1.97,1.43,2.17,0.63,0.52,0.57,0.43,0.57,0.50,0.45
Operating Profit,-3.18,-0.96,-0.43,-0.52,-0.45,-0.88,-0.56,-0.51,-0.57,-0.43,-0.57,-0.50,-0.45
OPM %,-65.16,-28.74,-22.16,-35.86,-45.92,-68.22,-800.0,-5100.0,,,,,
Other Income,3.28,0.21,0.16,0.15,0.17,0.17,0.13,0.35,0.13,0.12,0.23,0.00,0.0
Interest,0.06,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0
Depreciation,0.15,0.14,0.13,0.16,0.13,0.06,0.03,0.03,0.07,0.06,0.06,0.06,0.05
Profit before tax,-0.11,-0.9,-0.41,-0.53,-0.42,-0.77,-0.46,-0.19,-0.51,-0.37,-0.40,-0.56,-0.5
Tax %,254.55,20.0,41.46,50.94,33.33,-301.3,0.0,0.0,0.00,0.00,0.00,0.00,
Net Profit,0.17,-0.71,-0.23,-0.26,-0.28,-3.08,-0.46,-0.2,-0.51,-0.37,-0.40,-0.56,-0.52
EPS in Rs,1.69,-7.06,-2.29,-2.59,-2.79,-30.65,-4.58,-1.99,-5.07,-3.68,-3.98,-5.57,-5.16
