,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,465.0,502.0,138.0,118.0,107.0,105.0,97.0,216.0,126.0,996.0,1178.0,2068.0,2989
Expenses,395.0,437.0,160.0,202.0,120.0,104.0,97.0,204.0,124.0,889.0,1064.0,1814.0,2596
Operating Profit,70.0,65.0,-21.0,-84.0,-13.0,2.0,0.0,12.0,2.0,106.0,114.0,254.0,392
OPM %,15.0,13.0,-15.0,-71.0,-12.0,2.0,0.0,6.0,2.0,11.0,10.0,12.0,13
Other Income,2.0,1.0,3.0,2.0,-53.0,0.0,1.0,109.0,10.0,2.0,3.0,5.0,11
Interest,9.0,16.0,19.0,22.0,21.0,27.0,28.0,22.0,6.0,21.0,18.0,29.0,35
Depreciation,6.0,17.0,30.0,20.0,15.0,10.0,10.0,10.0,8.0,21.0,23.0,25.0,26
Profit before tax,57.0,34.0,-68.0,-123.0,-101.0,-36.0,-37.0,89.0,-3.0,66.0,76.0,205.0,342
Tax %,28.0,45.0,-4.0,17.0,-4.0,0.0,0.0,0.0,95.0,19.0,34.0,39.0,
Net Profit,41.0,19.0,-70.0,-103.0,-105.0,-36.0,-37.0,89.0,-0.0,54.0,50.0,125.0,232
EPS in Rs,7.43,3.37,-12.82,-18.66,-19.07,-6.48,-6.72,9.91,-0.02,5.98,5.59,3.24,5.88
