,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,211,199.0,143.0,169.0,150.0,199.0,224.0,331.0,10.0,25.0,33.0,29.0,38
Expenses,211,198.0,141.0,164.0,146.0,191.0,212.0,321.0,7.0,6.0,8.0,10.0,11
Operating Profit,0,1.0,2.0,4.0,4.0,8.0,12.0,10.0,2.0,18.0,25.0,19.0,27
OPM %,0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,25.0,74.0,75.0,65.0,70
Other Income,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Interest,0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,0,0.0,0.0,2.0,3.0,6.0,11.0,9.0,2.0,18.0,25.0,18.0,31
Tax %,,32.0,30.0,16.0,20.0,20.0,18.0,23.0,28.0,29.0,24.0,26.0,
Net Profit,-0,0.0,0.0,2.0,3.0,5.0,9.0,7.0,1.0,13.0,19.0,14.0,24
EPS in Rs,-0.20,0.95,0.7,10.1,2.43,4.5,8.19,6.59,1.21,12.0,17.62,12.68,22.34
