,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.47,0.60,0.54,0.66,0.64,1.11,1.06,0.88,0.59,1.24,3.7,1.83,4.53
Expenses,0.44,0.55,0.53,0.57,0.78,0.65,0.56,1.55,1.16,0.42,0.61,4.14,4.10
Operating Profit,0.03,0.05,0.01,0.09,-0.14,0.46,0.5,-0.67,-0.57,0.82,3.09,-2.31,0.43
OPM %,6.38,8.33,1.85,13.64,-21.88,41.44,47.17,-76.14,-96.61,66.13,83.51,-126.23,9.49
Other Income,0.0,0.00,0.0,0.0,0.0,0.36,0.0,0.0,0.01,0.03,0.0,0.15,0.35
Interest,0.01,0.04,0.03,0.02,0.0,0.0,0.03,0.04,0.02,0.01,0.0,0.01,0.00
Depreciation,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.07,0.08,0.07
Profit before tax,0.01,0.00,-0.04,0.05,-0.16,0.8,0.45,-0.72,-0.6,0.82,3.02,-2.25,0.71
Tax %,100.0,,-25.0,60.0,0.0,10.0,20.0,22.22,0.0,48.78,18.87,32.89,
Net Profit,0.01,0.00,-0.05,0.02,-0.16,0.71,0.36,-0.55,-0.6,0.42,2.45,-1.52,0.59
EPS in Rs,0.03,0.00,-0.16,0.07,-0.52,2.32,1.18,-1.8,-1.96,1.37,8.02,-4.98,1.93
