,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.2,2.0,2.0,1.85,4.83,2.52,0.5,0.82,0.19,7.46,8.3,13.29,8.04
Expenses,0.67,0.69,0.47,0.5,3.85,1.47,1.62,1.91,1.08,8.12,8.31,13.18,8.71
Operating Profit,0.53,1.31,1.53,1.35,0.98,1.05,-1.12,-1.09,-0.89,-0.66,-0.01,0.11,-0.67
OPM %,44.17,65.5,76.5,72.97,20.29,41.67,-224.0,-132.93,-468.42,-8.85,-0.12,0.83,-8.33
Other Income,0.02,-1.86,0.01,0.02,0.0,0.07,0.05,0.02,0.13,0.94,0.11,0.26,0.70
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.19,0.0,0.0,0.01,0.01
Depreciation,0.54,0.5,0.49,0.65,0.61,0.28,0.44,0.3,0.25,0.19,0.17,0.16,0.12
Profit before tax,0.01,-1.05,1.05,0.72,0.37,0.84,-1.52,-1.5,-1.2,0.09,-0.07,0.2,-0.10
Tax %,-600.0,13.33,3.81,38.89,-2.7,0.0,-5.26,5.33,-0.83,-122.22,-100.0,-30.0,
Net Profit,0.08,-0.9,1.01,0.44,0.38,0.84,-1.6,-1.42,-1.21,0.2,-0.14,0.27,-0.04
EPS in Rs,0.15,-1.7,1.9,0.83,0.72,1.58,-3.02,-2.68,-2.28,0.38,-0.26,0.51,-0.07
