,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,269.0,291.0,361.0,385.0,445.0,516.0,671.0,606.0,534.0,533.0,556.0,656.0,687
Expenses,225.0,237.0,292.0,305.0,337.0,394.0,513.0,490.0,456.0,458.0,509.0,595.0,616
Operating Profit,43.0,54.0,69.0,80.0,108.0,122.0,158.0,117.0,78.0,74.0,47.0,61.0,71
OPM %,16.0,19.0,19.0,21.0,24.0,24.0,24.0,19.0,15.0,14.0,8.0,9.0,10
Other Income,1.0,2.0,18.0,17.0,14.0,17.0,34.0,25.0,12.0,10.0,7.0,8.0,8
Interest,15.0,14.0,13.0,7.0,6.0,4.0,13.0,16.0,15.0,7.0,7.0,13.0,13
Depreciation,11.0,13.0,16.0,19.0,19.0,22.0,38.0,40.0,43.0,45.0,44.0,47.0,48
Profit before tax,18.0,29.0,58.0,72.0,97.0,114.0,141.0,86.0,32.0,32.0,2.0,9.0,18
Tax %,7.0,27.0,21.0,32.0,35.0,34.0,32.0,33.0,8.0,21.0,48.0,42.0,
Net Profit,17.0,21.0,46.0,49.0,64.0,75.0,95.0,57.0,30.0,26.0,1.0,5.0,12
EPS in Rs,7.22,9.33,13.49,14.23,18.5,21.9,27.69,18.24,9.5,8.14,0.38,1.66,3.76
