,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,50.0,53.0,66.0,72.0,83.0,85.0,91.0,84.0,80.0,102.0,111.0,116.0,111
Expenses,42.0,43.0,50.0,54.0,64.0,66.0,74.0,67.0,69.0,82.0,92.0,105.0,104
Operating Profit,9.0,10.0,16.0,19.0,18.0,19.0,17.0,18.0,12.0,20.0,20.0,11.0,7
OPM %,17.0,18.0,24.0,26.0,22.0,22.0,19.0,21.0,15.0,20.0,18.0,10.0,6
Other Income,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0
Interest,1.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,16.0,21
Depreciation,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,15
Profit before tax,7.0,7.0,14.0,14.0,13.0,11.0,11.0,11.0,6.0,15.0,12.0,-14.0,-29
Tax %,38.0,24.0,24.0,35.0,37.0,30.0,36.0,-0.0,-19.0,22.0,26.0,24.0,
Net Profit,4.0,6.0,10.0,9.0,8.0,8.0,7.0,11.0,7.0,12.0,9.0,-11.0,-21
EPS in Rs,3.36,4.48,8.31,7.56,6.56,6.31,5.47,8.86,5.45,9.64,7.33,-8.51,-16.92
