,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,990.0,1426.0,1736.0,1731.0,2127.0,2476.0,2686.0,3043.0,3261.0,3117.0,4400.0,4234.0,3967
Expenses,922.0,1366.0,1669.0,1631.0,1990.0,2198.0,2299.0,2734.0,3282.0,2728.0,4154.0,4122.0,3825
Operating Profit,68.0,61.0,67.0,100.0,137.0,278.0,388.0,309.0,-21.0,389.0,246.0,112.0,142
OPM %,7.0,4.0,4.0,6.0,6.0,11.0,14.0,10.0,-1.0,12.0,6.0,3.0,4
Other Income,16.0,17.0,40.0,34.0,32.0,34.0,27.0,28.0,35.0,36.0,34.0,37.0,41
Interest,15.0,23.0,43.0,74.0,85.0,77.0,50.0,32.0,30.0,28.0,18.0,18.0,19
Depreciation,12.0,16.0,19.0,32.0,30.0,28.0,28.0,29.0,34.0,35.0,37.0,35.0,35
Profit before tax,57.0,39.0,45.0,28.0,54.0,206.0,337.0,277.0,-50.0,361.0,226.0,95.0,129
Tax %,28.0,37.0,25.0,33.0,29.0,39.0,41.0,37.0,45.0,26.0,27.0,26.0,
Net Profit,41.0,25.0,34.0,19.0,38.0,125.0,200.0,174.0,-27.0,268.0,165.0,70.0,95
EPS in Rs,29.12,17.57,24.14,13.26,27.14,88.55,141.77,123.61,-19.28,190.06,116.97,50.03,67.62
