,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,102.0,89.0,100.0,95.0,88.0,98.0,105.0,114.0,111.0,88.0,139.0,156.0,206
Expenses,95.0,81.0,92.0,87.0,81.0,93.0,98.0,105.0,104.0,81.0,123.0,140.0,195
Operating Profit,7.0,8.0,8.0,8.0,7.0,5.0,7.0,9.0,7.0,7.0,17.0,17.0,11
OPM %,7.0,9.0,8.0,8.0,7.0,6.0,7.0,8.0,6.0,8.0,12.0,11.0,5
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
Interest,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2
Depreciation,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,7
Profit before tax,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,16.0,14.0,3
Tax %,31.0,29.0,31.0,32.0,32.0,29.0,30.0,25.0,16.0,27.0,25.0,26.0,
Net Profit,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,12.0,11.0,2
EPS in Rs,3.99,4.26,5.42,5.54,5.26,5.66,5.84,7.61,6.46,6.76,20.73,18.25,4.10
