,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,75.0,90.0,25.0,32.0,66.0,101.0,99.0,103.0,106.0,109.0,112.0,182.0,200
Expenses,122.0,78.0,23.0,27.0,54.0,79.0,82.0,80.0,92.0,99.0,95.0,163.0,195
Operating Profit,-47.0,12.0,2.0,6.0,11.0,22.0,17.0,23.0,14.0,11.0,17.0,19.0,5
OPM %,-63.0,13.0,8.0,18.0,17.0,22.0,17.0,22.0,13.0,10.0,15.0,10.0,3
Other Income,2.0,-22.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,7.0,2.0,3.0,3
Interest,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5
Depreciation,10.0,1.0,1.0,3.0,6.0,4.0,3.0,3.0,8.0,7.0,7.0,9.0,10
Profit before tax,-58.0,-13.0,2.0,4.0,7.0,21.0,12.0,20.0,5.0,9.0,12.0,10.0,-6
Tax %,2.0,-5.0,41.0,15.0,-38.0,22.0,-6.0,5.0,12.0,6.0,17.0,20.0,
Net Profit,-57.0,-14.0,1.0,3.0,9.0,16.0,13.0,19.0,5.0,9.0,10.0,8.0,-8
EPS in Rs,-29.0,-6.9,0.57,1.59,4.62,8.3,5.27,9.6,2.43,4.49,4.99,4.15,-3.81
