,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.15,0.22,0.06,0.07,2.03,1.08,0.8,4.66,2.45,1.35,1.08,0.93,1.18
Expenses,0.49,0.16,0.24,0.08,0.95,0.42,0.13,3.76,1.91,0.3,0.18,0.53,0.50
Operating Profit,-0.34,0.06,-0.18,-0.01,1.08,0.66,0.67,0.9,0.54,1.05,0.9,0.4,0.68
OPM %,-226.67,27.27,-300.0,-14.29,53.2,61.11,83.75,19.31,22.04,77.78,83.33,43.01,57.63
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.07
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.34,0.06,-0.18,-0.01,1.08,0.66,0.67,0.9,0.54,1.05,1.17,0.45,0.75
Tax %,0.0,16.67,0.0,0.0,20.37,19.7,19.4,20.0,16.67,20.0,15.38,42.22,
Net Profit,-0.34,0.04,-0.18,-0.01,0.86,0.53,0.54,0.72,0.45,0.85,0.98,0.25,0.63
EPS in Rs,-0.65,0.08,-0.34,-0.02,1.64,1.01,1.03,1.38,0.86,1.63,1.87,0.48,1.21
