,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,80.0,81.0,63.0,47.0,26.0,36.0,42.0,26.0,37.0,16.0,9.0,11.0,14
Expenses,67.0,70.0,49.0,35.0,35.0,38.0,44.0,34.0,31.0,22.0,12.0,7.0,14
Operating Profit,13.0,11.0,15.0,12.0,-10.0,-2.0,-3.0,-8.0,6.0,-6.0,-2.0,4.0,-1
OPM %,16.0,13.0,23.0,26.0,-37.0,-6.0,-7.0,-30.0,16.0,-35.0,-24.0,35.0,-4
Other Income,1.0,1.0,1.0,1.0,-0.0,-21.0,4.0,5.0,2.0,3.0,-4.0,-2.0,-7
Interest,3.0,6.0,5.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3
Depreciation,9.0,12.0,11.0,10.0,11.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,3
Profit before tax,1.0,-6.0,0.0,-0.0,-24.0,-32.0,-8.0,-11.0,1.0,-8.0,-12.0,-5.0,-14
Tax %,27.0,20.0,-60.0,27.0,16.0,5.0,-2.0,2.0,21.0,-2.0,-2.0,32.0,
Net Profit,1.0,-5.0,0.0,-0.0,-20.0,-31.0,-8.0,-11.0,1.0,-9.0,-13.0,-3.0,-13
EPS in Rs,0.12,-0.99,0.07,-0.08,-4.29,-6.64,-1.84,-2.33,0.23,-1.87,-2.77,-0.67,-2.79
