,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,72.0,73.0,74.0,78.0,87.0,88.0,94.0,105.0,98.0,33.0,72.0,131.0,135
Expenses,56.0,62.0,65.0,69.0,74.0,77.0,86.0,94.0,92.0,39.0,59.0,95.0,98
Operating Profit,16.0,11.0,9.0,9.0,13.0,11.0,8.0,12.0,5.0,-7.0,13.0,36.0,37
OPM %,22.0,15.0,12.0,11.0,15.0,12.0,8.0,11.0,6.0,-20.0,17.0,27.0,27
Other Income,3.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,4
Interest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,3.0,3.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8
Profit before tax,15.0,10.0,7.0,4.0,7.0,7.0,5.0,9.0,4.0,-11.0,9.0,32.0,33
Tax %,31.0,35.0,30.0,33.0,46.0,43.0,43.0,28.0,-1.0,28.0,24.0,27.0,
Net Profit,11.0,6.0,5.0,3.0,4.0,4.0,3.0,7.0,4.0,-8.0,7.0,23.0,24
EPS in Rs,19.7,11.65,8.74,5.02,7.28,6.98,5.65,12.15,6.87,-14.22,12.46,43.26,44.76
