,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,360.0,372.0,399.0,446.0,425.0,456.0,557.0,636.0,588.0,487.0,469.0,470.0,444
Expenses,275.0,284.0,318.0,363.0,355.0,409.0,478.0,553.0,536.0,410.0,398.0,421.0,405
Operating Profit,85.0,87.0,80.0,83.0,70.0,48.0,78.0,82.0,52.0,78.0,71.0,49.0,39
OPM %,24.0,23.0,20.0,19.0,17.0,10.0,14.0,13.0,9.0,16.0,15.0,11.0,9
Other Income,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2
Interest,27.0,25.0,20.0,20.0,21.0,29.0,46.0,49.0,53.0,57.0,51.0,50.0,52
Depreciation,29.0,31.0,31.0,27.0,28.0,32.0,41.0,49.0,54.0,49.0,41.0,35.0,36
Profit before tax,29.0,32.0,29.0,36.0,21.0,-13.0,-8.0,-14.0,-54.0,-25.0,-16.0,-33.0,-46
Tax %,35.0,11.0,2.0,22.0,10.0,73.0,84.0,-33.0,32.0,8.0,0.0,-6.0,
Net Profit,19.0,28.0,28.0,28.0,19.0,-4.0,-1.0,-18.0,-37.0,-23.0,-16.0,-35.0,-50
EPS in Rs,1.53,2.31,2.33,2.3,1.57,-0.29,-0.1,-1.49,-3.04,-1.84,-1.31,-2.84,-4.10
