,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1409.0,1134.0,965.0,660.0,653.0,716.0,765.0,757.0,780.0,891.0,1039.0,1207.0,1217
Expenses,1231.0,1063.0,906.0,571.0,546.0,610.0,631.0,630.0,635.0,709.0,837.0,978.0,974
Operating Profit,178.0,72.0,59.0,89.0,107.0,106.0,134.0,126.0,144.0,183.0,202.0,229.0,243
OPM %,13.0,6.0,6.0,13.0,16.0,15.0,18.0,17.0,19.0,21.0,19.0,19.0,20
Other Income,33.0,4.0,-19.0,-31.0,1.0,15.0,16.0,120.0,33.0,23.0,37.0,7.0,5
Interest,85.0,140.0,117.0,117.0,106.0,88.0,28.0,92.0,107.0,100.0,96.0,92.0,86
Depreciation,40.0,54.0,66.0,84.0,85.0,88.0,87.0,104.0,90.0,87.0,131.0,57.0,52
Profit before tax,87.0,-119.0,-142.0,-143.0,-83.0,-55.0,36.0,50.0,-20.0,18.0,13.0,87.0,111
Tax %,-3.0,1.0,14.0,17.0,29.0,29.0,39.0,42.0,-7.0,117.0,117.0,45.0,
Net Profit,89.0,-118.0,-122.0,-119.0,-59.0,-39.0,22.0,29.0,-21.0,-3.0,-2.0,48.0,51
EPS in Rs,23.5,-30.02,-29.79,-29.14,-14.33,-8.75,4.85,6.09,-3.59,-0.53,-0.36,8.06,8.68
