,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.15,1.1,2.31,1.45,10.88,34.89,8.32,15.12,9.81,8.38,8.87,3.19
Expenses,0.02,0.12,1.02,2.42,1.4,10.73,34.64,8.43,15.25,9.95,8.31,8.83,3.68
Operating Profit,-0.02,0.03,0.08,-0.11,0.05,0.15,0.25,-0.11,-0.13,-0.14,0.07,0.04,-0.49
OPM %,,20.0,7.27,-4.76,3.45,1.38,0.72,-1.32,-0.86,-1.43,0.84,0.45,-15.36
Other Income,0.05,0.0,0.01,0.19,0.59,0.2,0.15,0.29,0.27,0.27,0.31,-0.11,-0.10
Interest,0.00,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.1,0.25,0.3,0.41,0.45
Depreciation,0.00,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.06,0.12,0.12
Profit before tax,0.03,0.02,0.09,0.07,0.64,0.34,0.37,0.17,0.02,-0.14,0.02,-0.6,-1.16
Tax %,0.00,50.0,33.33,14.29,0.0,20.59,21.62,29.41,-100.0,35.71,50.0,26.67,
Net Profit,0.03,0.01,0.06,0.06,0.64,0.28,0.29,0.13,0.04,-0.1,0.01,-0.45,-0.94
EPS in Rs,1.25,0.42,0.14,0.14,1.46,0.64,0.66,0.3,0.09,-0.23,0.02,-1.03,-2.14
