,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1465.0,1520.0,1863.0,2056.0,3166.0,3105.0,3131.0,3935.0,4606.0,5393.0,5306.0,5653.0,5997
Expenses,1246.0,1268.0,1506.0,1653.0,2159.0,2490.0,2488.0,3061.0,3383.0,3913.0,4432.0,4970.0,5151
Operating Profit,219.0,252.0,358.0,403.0,1007.0,615.0,643.0,874.0,1223.0,1480.0,874.0,682.0,845
OPM %,15.0,17.0,19.0,20.0,32.0,20.0,21.0,22.0,27.0,27.0,16.0,12.0,14
Other Income,13.0,4.0,4.0,4.0,7.0,2.0,7.0,9.0,-39.0,87.0,56.0,-2.0,23
Interest,38.0,15.0,10.0,4.0,5.0,5.0,3.0,18.0,27.0,16.0,18.0,50.0,59
Depreciation,34.0,35.0,40.0,44.0,72.0,83.0,105.0,115.0,157.0,183.0,287.0,275.0,274
Profit before tax,161.0,206.0,311.0,359.0,936.0,529.0,541.0,749.0,1000.0,1368.0,625.0,355.0,535
Tax %,19.0,20.0,24.0,21.0,23.0,23.0,22.0,21.0,20.0,19.0,17.0,4.0,
Net Profit,130.0,165.0,236.0,283.0,720.0,403.0,413.0,583.0,801.0,1146.0,521.0,342.0,532
EPS in Rs,6.9,8.77,12.49,15.01,38.2,21.39,21.89,31.0,43.97,58.33,26.5,17.4,27.05
