,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,85.0,87.0,75.0,102.0,93.0,79.0,93.0,123.0,96.0,98.0,136.0,165.0,148
Expenses,72.0,73.0,61.0,87.0,79.0,65.0,81.0,105.0,85.0,88.0,122.0,139.0,126
Operating Profit,14.0,14.0,14.0,15.0,14.0,14.0,12.0,18.0,11.0,10.0,14.0,26.0,22
OPM %,16.0,16.0,19.0,15.0,15.0,18.0,13.0,14.0,11.0,10.0,10.0,16.0,15
Other Income,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,2
Interest,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,5.0,6.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5
Profit before tax,6.0,6.0,6.0,8.0,9.0,9.0,8.0,15.0,9.0,7.0,10.0,23.0,19
Tax %,33.0,13.0,19.0,35.0,27.0,19.0,13.0,24.0,21.0,26.0,25.0,26.0,
Net Profit,4.0,5.0,5.0,5.0,7.0,7.0,7.0,11.0,7.0,5.0,8.0,17.0,14
EPS in Rs,9.12,11.46,10.08,11.85,14.51,15.97,14.97,24.88,14.6,12.24,18.27,40.45,33.20
