,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,19.25,32.33,16.46,21.97,16.41,10.92,17.44,2.1,15.37,8.79,2.13,0.73,0.99
Expenses,23.31,37.86,21.39,28.35,22.39,33.45,123.57,4.58,16.31,10.37,42.52,4.04,3.15
Operating Profit,-4.06,-5.53,-4.93,-6.38,-5.98,-22.53,-106.13,-2.48,-0.94,-1.58,-40.39,-3.31,-2.16
OPM %,-21.09,-17.1,-29.95,-29.04,-36.44,-206.32,-608.54,-118.1,-6.12,-17.97,-1896.24,-453.42,-218.18
Other Income,0.0,0.0,-40.24,0.0,0.0,0.0,-34.33,0.0,0.0,0.0,0.0,0.0,0.0
Interest,9.23,9.51,11.03,10.92,-8.75,0.23,5.66,0.09,0.08,0.05,0.06,0.04,0.09
Depreciation,1.89,1.88,1.9,1.81,1.81,1.81,1.64,1.6,1.57,1.57,1.56,1.54,1.54
Profit before tax,-15.18,-16.92,-58.1,-19.11,0.96,-24.57,-147.76,-4.17,-2.59,-3.2,-42.01,-4.89,-3.79
Tax %,33.0,24.35,29.19,33.33,27.08,32.48,-31.64,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-10.18,-12.8,-41.13,-12.74,0.7,-16.6,-194.51,-4.17,-2.59,-3.19,-42.01,-4.89,-3.79
EPS in Rs,-11.75,-14.8,-47.69,-14.76,0.85,-19.21,-225.17,-4.83,-3.0,-3.69,-48.64,-5.66,-4.39
