,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.52,0.63,0.89,0.7,0.76,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,0.45,0.48,0.69,0.45,0.36,0.34,0.34,0.32,0.38,0.52,0.56,1.23,0.79
Operating Profit,0.07,0.15,0.2,0.25,0.4,0.12,-0.34,-0.32,-0.38,-0.52,-0.56,-1.23,-0.79
OPM %,13.46,23.81,22.47,35.71,52.63,26.09,,,,,,,
Other Income,0.4,0.53,0.34,0.41,0.12,0.1,0.69,0.47,0.69,0.51,0.46,19.84,1.51
Interest,0.05,0.01,0.01,0.0,0.0,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,0.23,0.19,0.2,0.21,0.18,0.14,0.13,0.12,0.10,0.11,0.09,0.02,0.01
Profit before tax,0.19,0.48,0.33,0.45,0.34,0.07,0.22,0.03,0.21,-0.12,-0.19,18.59,0.71
Tax %,42.11,12.5,33.33,17.78,14.71,14.29,22.73,33.33,28.57,0.00,0.00,21.52,
Net Profit,0.11,0.41,0.23,0.37,0.3,0.06,0.17,0.02,0.16,-0.12,-0.19,14.60,0.6000000000000001
EPS in Rs,0.18,0.68,0.38,0.62,0.5,0.1,0.28,0.03,0.27,-0.20,-0.32,24.33,1.05
