,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,105.19,111.41,93.37,35.24,10.88,9.46,16.66,20.0,23.09,21.32,22.46,4.48,2.19
Expenses,93.58,103.94,89.9,40.13,48.3,10.19,14.16,16.65,21.88,21.19,19.8,6.26,5.42
Operating Profit,11.61,7.47,3.47,-4.89,-37.42,-0.73,2.5,3.35,1.21,0.13,2.66,-1.78,-3.23
OPM %,11.04,6.7,3.72,-13.88,-343.93,-7.72,15.01,16.75,5.24,0.61,11.84,-39.73,-147.49
Other Income,1.93,7.27,1.72,0.48,0.68,0.19,0.25,4.14,7.96,0.18,0.13,2.96,3.87
Interest,9.82,10.94,12.33,8.56,6.52,10.15,8.33,0.21,0.01,0.02,0.3,6.5,9.69
Depreciation,2.67,2.64,2.68,23.88,0.45,0.38,0.37,0.34,0.31,0.18,0.16,0.57,0.63
Profit before tax,1.05,1.16,-9.82,-36.85,-43.71,-11.07,-5.95,6.94,8.85,0.11,2.33,-5.89,-9.68
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.11,3.74,
Net Profit,1.04,1.16,-9.82,-36.85,-43.71,-11.07,-5.95,6.94,8.85,0.12,4.16,-5.67,-9.47
EPS in Rs,1.16,1.29,-5.78,-21.68,-25.71,-6.51,-3.5,4.08,5.21,0.07,2.45,-3.34,-5.57
