,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.66,2.22,5.71,5.59,2.81,4.07,2.42,0.23,4.52,1.29,4.6,3.16,3.34
Expenses,7.69,2.28,5.73,5.59,2.8,4.1,2.42,0.22,4.48,1.27,4.85,3.17,3.34
Operating Profit,-0.03,-0.06,-0.02,0.0,0.01,-0.03,0.0,0.01,0.04,0.02,-0.25,-0.01,0.0
OPM %,-0.39,-2.7,-0.35,0.0,0.36,-0.74,0.0,4.35,0.88,1.55,-5.43,-0.32,0.0
Other Income,0.05,0.02,0.03,0.03,0.03,0.09,0.04,0.05,0.04,0.04,0.24,0.04,0.05
Interest,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Depreciation,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Profit before tax,0.02,-0.05,0.00,0.02,0.02,0.04,0.02,0.04,0.06,0.04,-0.04,0.01,0.03
Tax %,50.0,20.0,,0.0,50.0,0.0,50.0,25.0,0.0,0.0,-50.0,-100.0,33.33
Net Profit,0.01,-0.05,-0.01,0.0,0.01,0.06,0.0,0.03,0.05,0.05,-0.05,0.03,0.02
EPS in Rs,0.02,-0.1,-0.02,0.0,0.02,0.12,0.0,0.06,0.1,0.1,-0.1,0.06,0.04
