,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,146.0,183.0,204.0,224.0,273.0,373.0,891.0,998.0,1297.0,968.0,1547.0,1548.0,1400
Expenses,131.0,166.0,187.0,205.0,247.0,343.0,836.0,924.0,1193.0,879.0,1385.0,1412.0,1297
Operating Profit,15.0,17.0,17.0,18.0,26.0,30.0,55.0,75.0,103.0,88.0,161.0,136.0,103
OPM %,11.0,10.0,8.0,8.0,10.0,8.0,6.0,7.0,8.0,9.0,10.0,9.0,7
Other Income,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,3
Interest,7.0,7.0,6.0,5.0,5.0,5.0,23.0,26.0,32.0,34.0,38.0,37.0,35
Depreciation,8.0,8.0,7.0,3.0,3.0,6.0,14.0,29.0,30.0,26.0,33.0,33.0,33
Profit before tax,1.0,3.0,3.0,10.0,18.0,19.0,20.0,20.0,43.0,30.0,93.0,69.0,37
Tax %,46.0,22.0,12.0,6.0,20.0,54.0,21.0,13.0,31.0,39.0,26.0,23.0,
Net Profit,1.0,2.0,3.0,9.0,14.0,9.0,16.0,18.0,30.0,18.0,69.0,53.0,29
EPS in Rs,3.88,12.18,0.2,0.47,0.72,0.45,0.79,0.9,1.52,0.92,3.49,2.67,1.50
