,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,438.0,540.0,531.0,563.0,530.0,470.0,574.0,622.0,608.0,674.0,1451.0,1645.0,1735
Expenses,399.0,428.0,471.0,473.0,466.0,440.0,523.0,617.0,498.0,559.0,1387.0,1639.0,1655
Operating Profit,40.0,113.0,60.0,90.0,64.0,30.0,50.0,5.0,110.0,115.0,64.0,7.0,80
OPM %,9.0,21.0,11.0,16.0,12.0,6.0,9.0,1.0,18.0,17.0,4.0,0.0,5
Other Income,6.0,171.0,3.0,38.0,23.0,10.0,17.0,11.0,-8.0,12.0,16.0,13.0,9
Interest,45.0,33.0,16.0,13.0,5.0,4.0,3.0,5.0,5.0,4.0,9.0,9.0,9
Depreciation,22.0,34.0,26.0,35.0,13.0,15.0,18.0,18.0,20.0,20.0,33.0,39.0,40
Profit before tax,-20.0,216.0,21.0,79.0,69.0,21.0,46.0,-7.0,77.0,102.0,37.0,-29.0,40
Tax %,0.0,15.0,0.0,15.0,36.0,34.0,-34.0,27.0,27.0,29.0,38.0,24.0,
Net Profit,-20.0,184.0,21.0,68.0,44.0,14.0,62.0,-5.0,57.0,72.0,23.0,-22.0,24
EPS in Rs,-4.0,35.89,4.08,13.21,6.33,2.01,9.03,-0.71,8.13,10.35,3.29,-3.12,2.80
