,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,9,10,10,10,11,12,15,17,21,27,44,60,60
Borrowings,3,4,3,3,6,7,9,7,9,9,8,19,20
Other Liabilities,16,17,15,10,17,14,13,14,25,19,30,34,27
Total Liabilities,32,34,31,26,36,36,41,40,58,57,85,116,110
Fixed Assets,4,4,8,7,7,7,7,7,7,9,10,11,11
CWIP,3,4,0,0,0,0,0,0,1,0,0,0,0
Investments,0,0,0,0,2,0,0,0,0,0,0,2,2
Other Assets,25,27,24,19,27,29,34,33,50,48,75,104,97
Total Assets,32,34,31,26,36,36,41,40,58,57,85,116,110
