,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1248.0,1582.0,1864.0,1463.0,1798.0,1722.0,2226.0,2053.0,1795.0,1803.0,2305.0,2092.0,1911.0
Expenses,944.0,1175.0,1444.0,1100.0,1432.0,1396.0,1746.0,1535.0,1469.0,1459.0,1894.0,1655.0,1512.0
Operating Profit,304.0,407.0,420.0,363.0,366.0,325.0,480.0,518.0,326.0,345.0,411.0,436.0,400.0
OPM %,24.0,26.0,23.0,25.0,20.0,19.0,22.0,25.0,18.0,19.0,18.0,21.0,21.0
Other Income,23.0,35.0,24.0,22.0,28.0,18.0,19.0,13.0,24.0,20.0,24.0,20.0,21.0
Interest,110.0,98.0,102.0,103.0,107.0,103.0,112.0,107.0,108.0,122.0,133.0,147.0,161.0
Depreciation,92.0,108.0,89.0,99.0,97.0,116.0,79.0,104.0,48.0,44.0,57.0,48.0,41.0
Profit before tax,124.0,237.0,253.0,183.0,190.0,124.0,309.0,321.0,194.0,198.0,244.0,262.0,219.0
Tax %,37.0,29.0,40.0,38.0,30.0,37.0,17.0,25.0,32.0,30.0,40.0,31.0,32.0
Net Profit,79.0,176.0,150.0,118.0,132.0,83.0,247.0,241.0,132.0,140.0,146.0,181.0,148.0
EPS in Rs,3.07,6.87,5.86,4.59,5.16,3.23,9.64,9.38,5.15,5.45,5.69,7.04,5.77
