,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1273.0,1306.0,1360.0,1861.0,2837.0,2252.0,2411.0,3774.0,5603.0,5788.0,7208.0,7956.0,8111
Expenses,1120.0,1148.0,1184.0,1581.0,2214.0,1647.0,1648.0,2768.0,4275.0,4366.0,5674.0,6356.0,6520
Operating Profit,153.0,157.0,176.0,280.0,622.0,605.0,763.0,1007.0,1328.0,1422.0,1534.0,1600.0,1592
OPM %,12.0,12.0,13.0,15.0,22.0,27.0,32.0,27.0,24.0,25.0,21.0,20.0,20
Other Income,7.0,3.0,11.0,12.0,12.0,39.0,24.0,47.0,182.0,107.0,87.0,81.0,84
Interest,24.0,25.0,61.0,93.0,257.0,310.0,309.0,348.0,439.0,426.0,425.0,470.0,563
Depreciation,19.0,23.0,40.0,60.0,213.0,242.0,262.0,346.0,351.0,363.0,390.0,253.0,190
Profit before tax,117.0,112.0,85.0,139.0,164.0,92.0,216.0,360.0,719.0,740.0,806.0,957.0,923
Tax %,33.0,33.0,41.0,34.0,-27.0,-28.0,-12.0,2.0,24.0,33.0,28.0,31.0,
Net Profit,78.0,75.0,51.0,91.0,209.0,118.0,243.0,351.0,550.0,497.0,580.0,658.0,614
EPS in Rs,3.94,3.75,2.77,4.59,8.13,4.61,9.47,13.7,21.43,19.39,22.62,25.67,23.95
