,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16.44,16.44,16.44,16.44,16.44,16.44,17.3,18.2,19.15,19.15,19.15,20.15,20.15
Reserves,25.67,27.48,27.49,15.1,-1.85,-39.08,-46.67,-44.66,-43.75,-43.44,-42.41,-41.25,-40.84
Preference Capital,0.0,0.0,0.0,10.0,10.0,0.0,10.91,10.56,11.36,11.52,10.47,9.66,
Borrowings,47.72,43.37,45.19,38.76,32.81,53.35,22.6,16.02,27.73,37.84,48.86,47.88,57.58
Other Liabilities,48.87,46.92,49.81,49.47,46.38,11.72,23.95,21.26,16.76,16.13,18.68,17.17,6.46
Total Liabilities,138.7,134.21,138.93,119.77,93.78,42.43,17.18,10.82,19.89,29.68,44.28,43.95,43.35
Fixed Assets,74.73,74.51,71.45,58.36,55.03,9.66,7.7,9.39,9.25,26.75,39.42,39.15,38.43
CWIP,0.16,0.02,0.17,0.18,0.23,0.0,0.0,0.0,9.02,1.73,0.33,0.0,0.0
Investments,0.74,0.74,0.74,0.74,0.53,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Other Assets,63.07,58.94,66.57,60.49,37.99,32.75,9.46,1.42,1.61,1.19,4.52,4.79,4.91
Total Assets,138.7,134.21,138.93,119.77,93.78,42.43,17.18,10.82,19.89,29.68,44.28,43.95,43.35
