,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,196.7,203.77,202.44,154.04,99.49,27.54,1.52,0.00,2.69,3.28,5.34,7.41,7.48
Expenses,176.02,184.95,190.0,152.18,105.3,64.28,3.14,4.90,2.47,1.37,1.7,2.44,2.30
Operating Profit,20.68,18.82,12.44,1.86,-5.81,-36.74,-1.62,-4.90,0.22,1.91,3.64,4.97,5.18
OPM %,10.51,9.24,6.15,1.21,-5.84,-133.41,-106.58,,8.18,58.23,68.16,67.07,69.25
Other Income,-0.44,0.42,0.78,-7.44,-2.18,1.14,-5.9,7.17,2.58,0.66,0.2,0.41,0.43
Interest,5.74,7.16,6.86,5.9,6.45,5.71,2.14,0.08,1.61,1.41,1.63,2.74,3.16
Depreciation,4.32,5.03,4.9,3.77,3.18,1.38,0.73,0.57,0.43,0.82,1.18,1.48,1.49
Profit before tax,10.18,7.05,1.46,-15.25,-17.62,-42.69,-10.39,1.62,0.76,0.34,1.03,1.16,0.96
Tax %,35.76,33.33,19.18,22.89,3.8,13.73,26.08,-17.28,0.0,0.0,0.0,2.59,
Net Profit,6.54,4.71,1.18,-11.76,-16.95,-36.83,-7.68,1.89,0.76,0.33,1.03,1.13,0.94
EPS in Rs,4.0,2.86,0.71,-7.16,-10.31,-22.41,-4.44,1.04,0.42,0.19,0.54,0.56,0.47
