,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,25.75,25.1,14.29,5.57,8.05,2.06,3.03,4.42,3.78,4.24,0.00,0.15,0.0
Expenses,22.57,22.49,14.71,8.73,9.91,11.73,4.8,4.61,3.17,1.82,1.23,2.18,1.7000000000000002
Operating Profit,3.18,2.61,-0.42,-3.16,-1.86,-9.67,-1.77,-0.19,0.61,2.42,-1.23,-2.03,-1.7000000000000002
OPM %,12.35,10.4,-2.94,-56.73,-23.11,-469.42,-58.42,-4.3,16.14,57.08,,-1353.33,
Other Income,1.21,2.47,1.26,0.69,0.31,2.17,-1.35,0.38,0.36,0.32,1.99,0.2,0.23
Interest,0.03,0.0,0.25,0.84,0.8,0.24,0.1,0.25,0.0,0.0,0.00,0.0,0.0
Depreciation,0.14,0.19,0.37,1.03,0.99,0.21,0.19,0.16,0.03,0.03,0.02,0.01,0.0
Profit before tax,4.22,4.89,0.22,-4.34,-3.34,-7.95,-3.41,-0.22,0.94,2.71,0.74,-1.84,-1.47
Tax %,33.41,31.08,240.91,-9.68,-4.19,25.79,0.0,0.0,0.0,11.81,0.00,0.0,
Net Profit,2.81,3.37,-0.31,-4.77,-3.48,-5.9,-3.41,-0.21,0.95,2.39,0.75,-1.84,-1.49
EPS in Rs,0.7,0.84,-0.08,-1.19,-0.87,-1.47,-0.85,-0.05,0.24,0.59,0.19,-0.46,-0.37
