,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.61,4.86,4.93,4.08,4.2,4.34,3.04,2.89,3.15,3.68,2.24,1.25,1.17
Expenses,4.44,4.75,4.75,3.89,3.99,4.13,2.94,2.76,3.08,3.59,2.21,1.39,1.55
Operating Profit,0.17,0.11,0.18,0.19,0.21,0.21,0.1,0.13,0.07,0.09,0.03,-0.14,-0.38
OPM %,3.69,2.26,3.65,4.66,5.0,4.84,3.29,4.5,2.22,2.45,1.34,-11.2,-32.48
Other Income,0.0,0.05,0.0,0.00,0.0,0.02,-0.06,0.0,0.0,0.02,0.0,-0.07,0.00
Interest,0.14,0.12,0.14,0.15,0.18,0.18,0.09,0.11,0.05,0.06,0.03,0.01,0.00
Depreciation,0.15,0.15,0.15,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04
Profit before tax,-0.12,-0.11,-0.11,0.00,-0.01,0.02,-0.08,-0.01,-0.01,0.01,-0.03,-0.25,-0.42
Tax %,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,
Net Profit,-0.12,-0.11,-0.11,0.00,0.0,0.01,-0.08,-0.01,-0.01,0.01,-0.06,-0.25,-0.40
EPS in Rs,-0.3,-0.27,-0.27,0.00,0.0,0.02,-0.2,-0.02,-0.02,0.02,-0.15,-0.62,-0.99
