,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,807.0,708.0,721.0,698.0,803.0,1005.0,1053.0,1148.0,1381.0,1102.0,1119.0,1017.0,805.0
Expenses,647.0,527.0,530.0,540.0,634.0,756.0,723.0,789.0,947.0,735.0,771.0,719.0,592.0
Operating Profit,159.0,180.0,191.0,158.0,169.0,249.0,330.0,359.0,434.0,367.0,348.0,298.0,213.0
OPM %,20.0,26.0,26.0,23.0,21.0,25.0,31.0,31.0,31.0,33.0,31.0,29.0,26.0
Other Income,10.0,18.0,5.0,19.0,20.0,12.0,54.0,128.0,1.0,4.0,-2.0,232.0,11.0
Interest,24.0,16.0,16.0,15.0,15.0,15.0,15.0,10.0,11.0,10.0,10.0,8.0,7.0
Depreciation,33.0,29.0,28.0,28.0,29.0,30.0,22.0,22.0,32.0,22.0,27.0,24.0,26.0
Profit before tax,112.0,154.0,152.0,134.0,144.0,216.0,348.0,455.0,392.0,339.0,309.0,497.0,191.0
Tax %,25.0,23.0,27.0,23.0,24.0,25.0,22.0,19.0,25.0,26.0,27.0,14.0,25.0
Net Profit,84.0,118.0,111.0,103.0,110.0,163.0,272.0,369.0,293.0,252.0,227.0,426.0,143.0
EPS in Rs,8.89,12.38,11.7,10.8,11.53,17.07,28.52,38.56,30.6,26.38,23.7,44.6,14.94
