,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.01,0.00,0.00,0.00,0.00,0.08,0.01,0.00,0.00,0.00,0.11,0.02,0.00
Expenses,0.02,0.01,0.03,0.04,0.03,0.03,0.02,0.01,0.08,0.01,0.01,0.11,0.11
Operating Profit,-0.01,-0.01,-0.03,-0.04,-0.03,0.05,-0.01,-0.01,-0.08,-0.01,0.1,-0.09,-0.11
OPM %,-100.0,,,,,62.5,-100.0,,,,90.91,-450.0,
Other Income,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.00
Interest,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.00
Depreciation,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.00
Profit before tax,-0.01,-0.01,-0.03,-0.04,-0.03,0.05,-0.01,-0.01,-0.08,-0.01,0.1,-0.09,-0.11
Tax %,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.00
Net Profit,-0.01,-0.01,-0.03,-0.04,-0.03,0.05,-0.01,-0.01,-0.08,-0.01,0.1,-0.09,-0.11
EPS in Rs,-0.0,-0.00,-0.00,-0.00,-0.00,0.0,-0.0,-0.00,-0.00,-0.00,0.0,-0.0,-0.00
