,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.56,5.81,4.0,2.35,3.04,2.45,2.68,1.76,0.37,0.07,0.02,0.16,0.0
Expenses,7.55,5.8,3.98,2.66,3.12,2.37,2.66,1.76,0.55,0.1,0.13,0.14,0.17
Operating Profit,0.01,0.01,0.02,-0.31,-0.08,0.08,0.02,0.00,-0.18,-0.03,-0.11,0.02,-0.17
OPM %,0.13,0.17,0.5,-13.19,-2.63,3.27,0.75,0.00,-48.65,-42.86,-550.0,12.5,
Other Income,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.00,0.0,0.0,0.0,0.0,0.15
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.01,0.01,0.02,-0.31,-0.08,0.09,0.04,0.00,-0.18,-0.03,-0.11,0.02,-0.02
Tax %,0.0,0.0,0.0,0.0,0.0,22.22,0.0,,0.0,0.0,0.0,0.0,
Net Profit,0.01,0.01,0.01,-0.31,-0.08,0.08,0.04,0.00,-0.18,-0.03,-0.11,0.02,-0.03
EPS in Rs,0.03,0.03,0.03,-0.91,-0.23,0.23,0.12,0.00,-0.53,-0.09,-0.32,0.06,-0.1
