,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.2,2.97,4.2,4.61,5.3,8.45,7.47,10.32,8.02,6.68,5.46,6.43,6.91
Expenses,0.48,0.55,1.13,1.2,1.17,2.43,2.9,4.31,2.04,1.78,1.61,1.43,1.50
Operating Profit,1.72,2.42,3.07,3.41,4.13,6.02,4.57,6.01,5.98,4.9,3.85,5.0,5.41
OPM %,78.18,81.48,73.1,73.97,77.92,71.24,61.18,58.24,74.56,73.35,70.51,77.76,78.29
Other Income,0.1,0.7,1.28,0.77,0.72,0.57,0.6,2.75,0.96,0.93,0.35,0.53,0.47
Interest,0.95,1.43,1.42,1.93,2.43,3.74,2.5,3.37,4.06,3.25,2.99,2.76,2.99
Depreciation,0.07,0.06,0.11,0.17,0.11,0.09,0.11,0.16,0.13,0.21,0.14,0.1,0.11
Profit before tax,0.8,1.63,2.82,2.08,2.31,2.76,2.56,5.23,2.75,2.37,1.07,2.67,2.78
Tax %,21.25,26.99,18.79,25.48,29.0,21.74,25.39,19.12,25.09,26.16,38.32,25.47,
Net Profit,0.62,1.18,2.3,1.55,1.64,2.17,1.92,4.23,2.06,1.75,0.65,2.0,2.08
EPS in Rs,1.75,3.34,6.51,4.38,4.64,6.14,5.43,11.97,5.83,4.95,1.84,5.66,5.88
