,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,211.0,244.0,293.0,442.0,335.0,293.0,375.0,483.0,372.0,404.0,865.0,1013.0,647
Expenses,204.0,235.0,282.0,424.0,326.0,283.0,361.0,469.0,366.0,389.0,821.0,966.0,620
Operating Profit,7.0,8.0,10.0,18.0,9.0,9.0,14.0,14.0,6.0,15.0,44.0,47.0,28
OPM %,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,4
Other Income,0.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,0.0,2.0,2.0,3
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,7.0,9.0,11.0,19.0,12.0,13.0,18.0,14.0,10.0,15.0,47.0,48.0,30
Tax %,33.0,33.0,34.0,34.0,35.0,35.0,36.0,37.0,25.0,26.0,25.0,25.0,
Net Profit,5.0,6.0,7.0,12.0,8.0,9.0,12.0,9.0,7.0,11.0,35.0,36.0,22
EPS in Rs,2.73,3.24,4.08,6.73,4.36,4.76,6.36,4.83,4.07,6.19,19.01,19.44,12.03
