,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.25,0.3,0.54,0.00,0.52,0.72,0.56,0.39,0.35,0.39,0.36
Expenses,0.08,0.09,0.09,0.17,0.22,2.24,0.91,1.05,1.15,1.36,0.65,1.0,1.05
Operating Profit,-0.08,-0.09,0.16,0.13,0.32,-2.24,-0.39,-0.33,-0.59,-0.97,-0.3,-0.61,-0.69
OPM %,,,64.00,43.33,59.26,,-75.0,-45.83,-105.36,-248.72,-85.71,-156.41,-191.67
Other Income,0.10,0.06,0.00,0.0,0.0,0.59,0.69,0.55,0.6,0.36,0.35,0.4,0.40
Interest,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.01,0.01
Depreciation,0.16,0.16,0.16,0.16,0.16,0.00,0.0,0.02,0.09,0.06,0.04,0.03,0.04
Profit before tax,-0.14,-0.19,0.00,-0.03,0.16,-1.65,0.3,0.2,-0.08,-0.67,0.01,-0.25,-0.34
Tax %,0.00,0.00,,0.0,0.0,-4.24,40.0,40.0,-37.5,1.49,-200.0,0.0,
Net Profit,-0.14,-0.19,0.00,-0.03,0.16,-1.72,0.18,0.12,-0.11,-0.66,0.03,-0.25,-0.35
EPS in Rs,-0.12,-0.16,0.00,-0.02,0.13,-1.43,0.15,0.1,-0.09,-0.55,0.02,-0.21,-0.29
