,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,683.0,713.0,470.0,184.0,452.0,274.0,76.0,18.0,0,0,0,137.0,469
Expenses,630.0,652.0,520.0,186.0,603.0,293.0,92.0,30.0,1,0,2,135.0,456
Operating Profit,52.0,61.0,-50.0,-3.0,-151.0,-19.0,-16.0,-12.0,-1,-0,-2,2.0,13
OPM %,8.0,9.0,-11.0,-1.0,-34.0,-7.0,-21.0,-65.0,,,,1.0,3
Other Income,5.0,4.0,3.0,8.0,2.0,2.0,0.0,0.0,3,1,671,0.0,4
Interest,29.0,34.0,49.0,71.0,89.0,2.0,0.0,0.0,0,0,0,1.0,6
Depreciation,24.0,26.0,32.0,42.0,49.0,48.0,37.0,37.0,36,36,28,13.0,12
Profit before tax,5.0,6.0,-128.0,-108.0,-287.0,-66.0,-53.0,-48.0,-34,-35,641,-13.0,-1
Tax %,17.0,37.0,31.0,31.0,-0.0,0.0,0.0,0.0,0,0,0,1.0,
Net Profit,4.0,4.0,-88.0,-75.0,-287.0,-66.0,-53.0,-48.0,-34,-35,641,-12.0,-1
EPS in Rs,0.15,0.14,-3.29,-2.81,-8.27,-1.91,-1.52,-1.39,-0.98,-1.00,2807.32,-0.22,-0.01
