,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1877.0,398.0,642.0,520.0,553.0,603.0,550.0,774.0,771.0,834.0,722.0,955.0,994
Expenses,1872.0,407.0,640.0,518.0,568.0,575.0,556.0,905.0,1031.0,843.0,710.0,927.0,1017
Operating Profit,5.0,-9.0,2.0,2.0,-15.0,29.0,-6.0,-131.0,-260.0,-9.0,12.0,28.0,-23
OPM %,0.0,-2.0,0.0,0.0,-3.0,5.0,-1.0,-17.0,-34.0,-1.0,2.0,3.0,-2
Other Income,-201.0,35.0,60.0,21.0,3.0,32.0,107.0,100.0,121.0,127.0,230.0,562.0,337
Interest,33.0,7.0,11.0,34.0,39.0,66.0,119.0,113.0,160.0,202.0,264.0,248.0,271
Depreciation,16.0,9.0,8.0,8.0,8.0,15.0,20.0,21.0,25.0,29.0,23.0,27.0,28
Profit before tax,-245.0,9.0,43.0,-19.0,-60.0,-20.0,-38.0,-165.0,-325.0,-113.0,-45.0,314.0,15
Tax %,-9.0,96.0,77.0,-57.0,36.0,-1.0,-9.0,11.0,-22.0,13.0,22.0,3.0,
Net Profit,-220.0,11.0,-1.0,-26.0,-38.0,-20.0,-41.0,-148.0,-396.0,-98.0,-35.0,305.0,15
EPS in Rs,-74.11,5.39,-0.41,-8.93,-14.96,-8.8,-10.56,-43.68,-124.81,-29.2,-12.19,102.85,5.53
