,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,770.9,770.98,897.22,961.69,907.08,950.65,959.33,432.54,186.09,47.4,69.77,69.45,69.55
Expenses,737.28,706.08,816.2,906.32,842.42,906.78,946.19,451.32,216.49,51.22,66.07,68.31,67.58
Operating Profit,33.62,64.9,81.02,55.37,64.66,43.87,13.14,-18.78,-30.4,-3.82,3.7,1.14,1.97
OPM %,4.36,8.42,9.03,5.76,7.13,4.61,1.37,-4.34,-16.34,-8.06,5.3,1.64,2.83
Other Income,26.25,6.84,21.01,8.9,7.71,15.71,8.99,49.07,26.56,4.38,42.48,12.93,3.41
Interest,27.93,21.72,23.82,32.94,34.07,30.18,26.13,13.12,10.99,8.73,5.9,2.19,1.99
Depreciation,19.05,18.62,22.6,40.88,36.47,36.37,36.24,17.43,12.63,9.24,8.14,6.99,5.80
Profit before tax,12.89,31.4,55.61,-9.55,1.83,-6.97,-40.24,-0.26,-27.46,-17.41,32.14,4.89,-2.41
Tax %,21.88,50.35,34.62,6.7,-68.85,-2.15,0.0,0.0,-6.74,-2.47,6.16,52.15,
Net Profit,10.07,15.58,36.35,-8.91,3.1,-7.12,-40.24,-0.26,-29.31,-17.84,30.17,2.33,-4.96
EPS in Rs,4.48,10.24,21.67,-2.49,1.78,-3.81,-21.52,-0.14,-15.67,-9.54,16.13,1.25,-2.66
