,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1421.0,1460.0,1492.0,1553.0,1518.0,1211.0,1519.0,1754.0,1511.0,1333.0,1589.0,2044.0,2063
Expenses,1246.0,1295.0,1313.0,1337.0,1324.0,1063.0,1306.0,1532.0,1374.0,1230.0,1461.0,1857.0,1879
Operating Profit,175.0,165.0,179.0,216.0,194.0,148.0,213.0,222.0,137.0,103.0,127.0,187.0,183
OPM %,12.0,11.0,12.0,14.0,13.0,12.0,14.0,13.0,9.0,8.0,8.0,9.0,9
Other Income,3.0,9.0,39.0,5.0,16.0,12.0,9.0,12.0,9.0,5.0,3.0,5.0,17
Interest,46.0,41.0,39.0,31.0,32.0,25.0,21.0,16.0,10.0,5.0,4.0,5.0,5
Depreciation,46.0,58.0,68.0,104.0,99.0,79.0,96.0,96.0,93.0,83.0,71.0,73.0,77
Profit before tax,86.0,74.0,111.0,86.0,79.0,56.0,104.0,122.0,43.0,21.0,56.0,114.0,118
Tax %,30.0,35.0,22.0,31.0,32.0,28.0,34.0,36.0,18.0,33.0,27.0,24.0,
Net Profit,60.0,48.0,86.0,58.0,54.0,40.0,68.0,78.0,35.0,14.0,41.0,87.0,90
EPS in Rs,2.45,1.92,3.41,1.91,1.86,1.86,3.21,2.98,1.24,0.48,1.51,3.33,3.43
