,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,20,20,20,24,24,24,24,24,24
Reserves,219,242,289,304,327,363,525,568,571,574,607,678,710
Borrowings,358,410,341,292,307,249,232,188,78,49,71,62,69
Other Liabilities,357,376,389,398,397,248,274,302,217,286,297,315,374
Total Liabilities,953,1048,1039,1013,1052,880,1051,1083,890,933,1000,1080,1177
Fixed Assets,546,609,602,584,600,477,549,533,487,425,399,481,499
CWIP,46,32,75,63,40,23,25,10,3,10,97,25,42
Investments,30,30,1,1,1,103,0,0,0,0,0,0,0
Other Assets,331,377,361,365,411,278,476,541,401,498,505,574,636
Total Assets,953,1048,1039,1013,1052,880,1051,1083,890,933,1000,1080,1177
