,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,577.0,442.0,696.0,526.0,712.0,927.0,974.0,977.0,900.0,1099.0,1499.0,1175.0,1131.0
Expenses,495.0,361.0,537.0,441.0,600.0,796.0,806.0,846.0,755.0,900.0,1199.0,969.0,886.0
Operating Profit,82.0,81.0,159.0,85.0,111.0,131.0,169.0,131.0,145.0,199.0,301.0,206.0,245.0
OPM %,14.0,18.0,23.0,16.0,16.0,14.0,17.0,13.0,16.0,18.0,20.0,18.0,22.0
Other Income,14.0,12.0,9.0,8.0,9.0,11.0,10.0,9.0,10.0,7.0,7.0,9.0,11.0
Interest,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,8.0,14.0,10.0,11.0
Depreciation,14.0,13.0,15.0,19.0,19.0,19.0,23.0,19.0,19.0,20.0,25.0,24.0,24.0
Profit before tax,76.0,74.0,147.0,68.0,96.0,118.0,149.0,116.0,132.0,178.0,268.0,181.0,221.0
Tax %,25.0,19.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,28.0,25.0,26.0
Net Profit,57.0,60.0,109.0,50.0,72.0,89.0,112.0,87.0,99.0,134.0,193.0,135.0,164.0
EPS in Rs,8.09,8.58,15.61,7.19,10.2,12.71,15.92,12.39,14.09,19.02,27.33,19.1,23.38
