,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,659.0,826.0,972.0,1087.0,1076.0,1089.0,1140.0,1454.0,1635.0,1915.0,2251.0,2498.0,2491
Expenses,579.0,703.0,822.0,915.0,900.0,910.0,955.0,1252.0,1387.0,1511.0,1930.0,2212.0,2196
Operating Profit,80.0,123.0,150.0,172.0,176.0,179.0,185.0,203.0,248.0,404.0,321.0,286.0,295
OPM %,12.0,15.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,21.0,14.0,11.0,12
Other Income,2.0,-0.0,1.0,1.0,0.0,4.0,1.0,6.0,9.0,7.0,5.0,2.0,3
Interest,25.0,31.0,37.0,42.0,47.0,38.0,36.0,41.0,36.0,26.0,23.0,36.0,33
Depreciation,24.0,26.0,28.0,31.0,36.0,37.0,38.0,40.0,47.0,48.0,47.0,47.0,47
Profit before tax,32.0,66.0,86.0,100.0,93.0,108.0,112.0,128.0,175.0,338.0,256.0,205.0,218
Tax %,30.0,31.0,28.0,22.0,29.0,30.0,35.0,32.0,22.0,24.0,24.0,25.0,
Net Profit,22.0,45.0,62.0,78.0,66.0,75.0,73.0,87.0,136.0,258.0,195.0,153.0,164
EPS in Rs,2.32,4.67,6.38,8.01,6.84,7.91,7.78,9.25,14.56,27.65,21.06,16.5,17.70
