,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.07,0.05,0.1,0.00,0.00,24.61,77.81,0.44,0.42,34.15,52.73,48.71
Expenses,0.21,0.11,0.25,0.21,0.05,0.10,24.65,77.72,0.83,0.7,33.96,51.5,47.06
Operating Profit,-0.21,-0.04,-0.2,-0.11,-0.05,-0.10,-0.04,0.09,-0.39,-0.28,0.19,1.23,1.65
OPM %,,-57.14,-400.0,-110.0,,,-0.16,0.12,-88.64,-66.67,0.56,2.33,3.39
Other Income,0.00,0.0,0.0,0.0,0.00,0.02,0.63,0.01,0.43,0.29,0.52,0.19,0.22
Interest,0.00,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.15,0.39
Depreciation,0.00,0.29,0.25,0.21,0.18,0.16,0.1,0.0,0.0,0.0,0.0,0.17,0.49
Profit before tax,-0.21,-0.33,-0.45,-0.32,-0.23,-0.24,0.49,0.1,0.04,0.01,0.71,1.1,0.99
Tax %,0.00,0.0,0.0,0.0,0.00,25.00,26.53,30.0,25.0,0.0,25.35,33.64,
Net Profit,-0.21,-0.33,-0.45,-0.32,-0.23,-0.18,0.36,0.08,0.03,0.01,0.53,0.73,0.60
EPS in Rs,-0.28,-0.44,-0.6,-0.43,-0.31,-1.20,2.4,0.23,0.09,0.03,1.52,2.09,1.72
