,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.67,0.69,1.05,2.34,0.91,0.36,0.04,0.07,0.08,0.00,0.00,4.05,4.64
Expenses,0.34,0.32,0.42,1.33,0.63,0.35,0.5,0.3,0.25,0.16,0.17,3.9,4.70
Operating Profit,0.33,0.37,0.63,1.01,0.28,0.01,-0.46,-0.23,-0.17,-0.16,-0.17,0.15,-0.06
OPM %,49.25,53.62,60.0,43.16,30.77,2.78,-1150.0,-328.57,-212.5,,,3.7,-1.29
Other Income,0.0,0.0,0.0,0.17,0.0,0.02,0.0,0.01,0.01,0.00,0.01,0.01,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.08,0.08
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.16
Profit before tax,0.33,0.37,0.63,1.18,0.28,0.03,-0.46,-0.22,-0.16,-0.16,-0.16,-0.02,-0.30
Tax %,3.03,5.41,20.63,38.98,35.71,0.0,0.0,0.0,0.0,0.00,0.00,-100.0,
Net Profit,0.32,0.35,0.5,0.72,0.18,0.02,-0.46,-0.22,-0.16,-0.16,-0.16,-0.04,-0.28
EPS in Rs,0.3,0.32,0.46,0.67,0.17,0.02,-0.43,-0.2,-0.15,-0.15,-0.15,-0.04,-0.26
