,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,6,6,7,7,7,8,9,9
Reserves,1,2,2,-1,-2,0,1,2,-3,0,-2,-2,-2
Borrowings,12,15,15,5,11,11,11,27,34,21,20,22,18
Other Liabilities,14,16,13,30,18,16,15,20,25,25,30,16,11
Total Liabilities,31,38,35,38,32,32,33,55,63,53,56,44,36
Fixed Assets,0,0,0,0,0,1,1,1,4,5,4,4,4
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,1,0,1,1,0,0,0,0,0,0
Other Assets,31,37,34,38,32,30,31,54,58,48,52,40,32
Total Assets,31,38,35,38,32,32,33,55,63,53,56,44,36
