,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.24,0.98,1.51,4.03,3.86
Expenses,0.63,0.20,0.06,0.06,0.11,0.08,0.10,0.17,1.28,1.01,1.49,3.85,3.63
Operating Profit,-0.63,-0.20,-0.06,-0.06,-0.11,-0.08,-0.10,-0.11,-0.04,-0.03,0.02,0.18,0.23
OPM %,,,,,,,,-183.33,-3.23,-3.06,1.32,4.47,5.96
Other Income,-0.10,0.00,0.00,0.00,0.00,0.06,0.00,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.57,0.08,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-1.33,-0.31,-0.09,-0.09,-0.14,-0.02,-0.10,-0.11,-0.04,-0.03,0.02,0.18,0.23
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,
Net Profit,-1.33,-0.31,-0.09,-0.09,-0.14,-0.02,-0.10,-0.11,-0.04,-0.03,0.02,0.18,0.23
EPS in Rs,-0.25,-0.06,-0.02,-0.02,-0.03,-0.00,-0.02,-0.02,-0.01,-0.01,0.0,0.03,0.05
