,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3163.0,3673.0,3936.0,4041.0,3335.0,1758.0,1467.0,848.0,974.0,1069.0,598.0,397.0,320
Expenses,1322.0,1686.0,1732.0,1662.0,1443.0,851.0,2053.0,4369.0,8340.0,2018.0,1580.0,528.0,501
Operating Profit,1840.0,1987.0,2204.0,2379.0,1892.0,907.0,-586.0,-3520.0,-7365.0,-949.0,-982.0,-131.0,-181
OPM %,58.0,54.0,56.0,59.0,57.0,52.0,-40.0,-415.0,-756.0,-89.0,-164.0,-33.0,-57
Other Income,66.0,26.0,31.0,44.0,21.0,15.0,14.0,113.0,13.0,257.0,69.0,225.0,56
Interest,989.0,1188.0,1141.0,1091.0,1038.0,1090.0,1282.0,1137.0,1203.0,1106.0,1097.0,1110.0,1103
Depreciation,516.0,491.0,548.0,598.0,902.0,701.0,665.0,675.0,845.0,195.0,145.0,47.0,67
Profit before tax,401.0,333.0,546.0,734.0,-27.0,-870.0,-2518.0,-5220.0,-9401.0,-1992.0,-2154.0,-1063.0,-1296
Tax %,20.0,43.0,28.0,26.0,-806.0,-20.0,-4.0,-1.0,5.0,1.0,-1.0,-3.0,
Net Profit,322.0,194.0,393.0,545.0,-241.0,-1041.0,-2606.0,-5273.0,-8973.0,-1973.0,-2177.0,-1091.0,-1319
EPS in Rs,73.88,44.55,90.33,94.35,-41.3,-178.33,-446.58,-903.52,-1537.32,-337.96,-373.01,-186.88,-225.98
