,Mar 2011,Mar 2012,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,57.0,55.0,42.0,64.0,64.0,68.0,105.0,140.0,82.0,113.0,190.0,202.0,211
Expenses,55.0,53.0,41.0,62.0,62.0,66.0,94.0,124.0,77.0,104.0,170.0,181.0,188
Operating Profit,2.0,2.0,1.0,2.0,2.0,2.0,12.0,17.0,5.0,9.0,20.0,21.0,23
OPM %,4.0,4.0,2.0,3.0,3.0,2.0,11.0,12.0,6.0,8.0,11.0,10.0,11
Other Income,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0
Interest,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4
Profit before tax,1.0,1.0,0.0,0.0,1.0,1.0,11.0,18.0,4.0,7.0,18.0,17.0,20
Tax %,36.0,29.0,34.0,-26.0,35.0,20.0,35.0,30.0,30.0,11.0,30.0,26.0,
Net Profit,1.0,1.0,0.0,0.0,0.0,1.0,7.0,13.0,3.0,6.0,13.0,13.0,15
EPS in Rs,19.0,14.6,5.6,5.8,8.17,13.0,7.04,12.64,2.73,6.03,12.83,12.88,14.69
