,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,58.0,58.0,62.0,66.0,76.0,64.0,50.0,63.0,52.0,60.0,116.0,131.0,144
Expenses,54.0,55.0,59.0,57.0,67.0,58.0,54.0,67.0,62.0,54.0,107.0,121.0,134
Operating Profit,4.0,4.0,3.0,9.0,9.0,7.0,-3.0,-4.0,-10.0,6.0,9.0,11.0,10
OPM %,6.0,7.0,6.0,14.0,12.0,10.0,-6.0,-6.0,-20.0,11.0,8.0,8.0,7
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,0.0,1.0,0.0,1
Interest,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3
Depreciation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2
Profit before tax,2.0,2.0,2.0,7.0,5.0,3.0,2.0,2.0,4.0,4.0,7.0,7.0,7
Tax %,14.0,34.0,33.0,-52.0,53.0,58.0,34.0,49.0,12.0,11.0,18.0,30.0,
Net Profit,2.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,4.0,3.0,6.0,5.0,4
EPS in Rs,14.63,9.99,8.67,35.01,8.37,0.59,0.67,0.41,1.93,1.57,2.88,2.47,2.21
