,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,97.0,148.0,228.0,278.0,300.0,320.0,339.0,362.0,318.0,207.0,292.0,298.0,334
Expenses,87.0,136.0,204.0,247.0,288.0,289.0,281.0,311.0,286.0,193.0,284.0,294.0,332
Operating Profit,10.0,12.0,24.0,31.0,12.0,30.0,58.0,51.0,32.0,14.0,7.0,4.0,2
OPM %,11.0,8.0,10.0,11.0,4.0,10.0,17.0,14.0,10.0,7.0,2.0,1.0,1
Other Income,1.0,1.0,1.0,2.0,-1.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,4
Interest,2.0,2.0,3.0,1.0,4.0,9.0,4.0,3.0,3.0,1.0,1.0,2.0,4
Depreciation,2.0,3.0,2.0,1.0,4.0,5.0,6.0,7.0,7.0,7.0,8.0,9.0,10
Profit before tax,7.0,8.0,20.0,30.0,3.0,18.0,49.0,47.0,25.0,8.0,0.0,-4.0,-8
Tax %,18.0,21.0,34.0,35.0,17.0,35.0,38.0,35.0,26.0,27.0,72.0,20.0,
Net Profit,6.0,6.0,14.0,20.0,2.0,12.0,30.0,31.0,19.0,6.0,0.0,-3.0,-6
EPS in Rs,1.46,1.56,3.52,5.05,0.56,3.0,7.22,7.45,4.48,1.43,0.02,-0.84,-1.40
