,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.98,20.14,13.26,8.69,3.62,2.06,0.00,0.00,0.02,0.00,0.00,0.00,0.0
Expenses,1.93,19.26,14.35,9.33,3.59,2.81,0.39,0.59,0.45,0.45,0.50,0.37,0.41000000000000003
Operating Profit,0.05,0.88,-1.09,-0.64,0.03,-0.75,-0.39,-0.59,-0.43,-0.45,-0.50,-0.37,-0.41000000000000003
OPM %,2.53,4.37,-8.22,-7.36,0.83,-36.41,,,-2150.0,,,,
Other Income,0.88,0.00,1.45,0.91,0.03,0.78,0.42,0.64,0.45,0.46,0.83,0.73,0.66
Interest,0.00,0.01,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.0
Depreciation,0.26,0.16,0.1,0.01,0.01,0.01,0.00,0.00,0.0,0.00,0.00,0.00,0.0
Profit before tax,0.67,0.71,0.26,0.26,0.05,0.02,0.03,0.05,0.02,0.01,0.33,0.36,0.25
Tax %,31.34,30.99,30.77,30.77,20.0,0.0,33.33,20.00,50.0,0.00,24.24,25.00,
Net Profit,0.46,0.49,0.18,0.19,0.04,0.02,0.02,0.04,0.01,0.01,0.24,0.27,0.19
EPS in Rs,,,0.01,0.01,0.0,0.0,0.00,0.00,0.0,0.00,0.02,0.02,0.0
