,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,300.0,361.0,403.0,451.0,459.0,519.0,628.0,748.0,1384.0,1366.0,1995.0,2488.0,2681
Expenses,252.0,293.0,324.0,371.0,374.0,415.0,500.0,619.0,1169.0,1158.0,1607.0,2121.0,2331
Operating Profit,48.0,67.0,79.0,81.0,85.0,104.0,128.0,129.0,215.0,208.0,388.0,367.0,350
OPM %,16.0,19.0,20.0,18.0,19.0,20.0,20.0,17.0,16.0,15.0,19.0,15.0,13
Other Income,4.0,-1.0,4.0,5.0,5.0,8.0,10.0,18.0,10.0,12.0,5.0,-649.0,-649
Interest,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,7.0,3.0,21.0,30
Depreciation,3.0,4.0,4.0,5.0,6.0,6.0,7.0,9.0,26.0,30.0,34.0,42.0,56
Profit before tax,46.0,61.0,80.0,80.0,85.0,105.0,131.0,138.0,185.0,184.0,356.0,-345.0,-384
Tax %,33.0,33.0,34.0,34.0,34.0,35.0,34.0,35.0,26.0,26.0,25.0,-24.0,
Net Profit,31.0,41.0,53.0,53.0,56.0,69.0,86.0,90.0,136.0,136.0,268.0,-427.0,-457
EPS in Rs,2.56,3.45,4.4,4.4,4.65,5.74,7.14,7.48,11.34,11.32,16.64,-22.7,-24.37
